,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
51,0.5104166666666666,0.25225197622403334,0.0,0.5038124502105383,0.44196060241853075,0.8181818181818182,0.604937665652302,1.0,0.1596153846153846,0.4427558257345492,0.0005046343975283214,0.09557540293604354,0.3953002610966057,0.24590101060463682
1195,0.0,0.30302740159732006,0.0,0.6631387276658701,0.6299738761556566,0.09090909090909091,0.6288406792971435,0.0,0.015384615384615385,0.452887537993921,0.038516992790937184,0.15511754439995895,0.4882506527415143,0.43214374748307666
1270,0.75,0.2859141695773842,1.0,0.6972800728348698,0.6919782536647087,0.09090909090909091,0.8324825758319427,0.0,0.2,0.24012158054711247,0.0,0.06354583718304076,0.22088772845953003,0.6640650468866858
1491,0.0,0.2725925301795453,0.0,0.37521338340730626,0.8939925158716205,0.6363636363636364,0.6111220182585648,1.0,0.026923076923076925,0.026139817629179333,0.0,0.007391438250692949,0.8099216710182767,0.987535236926381
1582,0.0,0.10906509794309292,0.0,0.6267212928189371,0.5529684395718338,1.0,0.5768626681064102,1.0,0.018846153846153846,0.1094224924012158,0.0,0.03418540190945489,0.9916449086161878,0.5085431568450725
521,0.44791666666666663,0.24428580182609227,0.0,0.8634346193240015,0.5999717580061152,0.4545454545454546,0.5116815549229411,1.0,0.03249999999999999,0.17325227963525838,1.2667353244078271e-05,0.24340416794990252,0.9707571801566579,0.4672432418611489
1694,0.0,0.1701212288334661,0.0,0.805394332536702,0.4509612378633932,0.4545454545454546,0.586679100814764,1.0,0.04634615384615384,0.6190476190476191,0.0,0.25161687711733915,0.6866840731070496,0.39031967323144184
2663,0.5104166666666666,0.34168377351553403,0.0,0.3570046659838398,0.9779984466903363,0.8181818181818182,0.7251889663296358,1.0,0.08999999999999998,0.00016210739614994936,0.002481977342945417,0.19310132429935326,0.09033942558746735,0.32503627565663723
2748,0.22916666666666666,0.23949460751271523,0.0,0.4662569705246387,0.9329952694660244,0.8181818181818182,0.6244723667419261,1.0,0.041730769230769224,4.103343465045593e-06,0.04603501544799176,0.11508058720870548,0.10287206266318537,0.5685530008118076
1921,0.0,0.29082281389791037,0.0,0.46853306020257207,0.7549827017787456,0.36363636363636365,0.6795425542357908,1.0,0.07769230769230769,0.11144883485309018,5.036045314109166e-06,0.08736269376860692,0.24073107049608353,0.6026233532130325
102,0.4895833333333333,0.2091350572951774,0.0,0.7962899738249688,0.4439607436285002,0.0,0.35569843918719934,0.0,0.02826923076923077,0.4397163120567376,0.0,0.2926804229545222,0.9759791122715403,0.4178188582277024
695,0.41666666666666663,0.25982622505463976,0.0,0.6665528621827701,0.40995834305901996,0.8181818181818182,0.559487582212624,0.0,0.012692307692307697,0.34751773049645396,5.829042224510814e-06,0.15819731033774767,0.3399477806788511,0.46336318484284805
2332,0.2708333333333333,0.14709081438813654,0.0,0.31489700694207357,0.7999858790030576,0.6363636363636364,0.8052910572298028,1.0,0.027692307692307697,0.0019554204660587643,0.001761071060762101,0.2536700544091983,0.4245430809399477,0.1944375195760702
2724,0.23958333333333331,0.22086346181342809,0.0,0.4526004324570388,0.992999505765107,0.8181818181818182,0.7441837636203005,0.0,0.13365384615384612,1.5096251266464033e-05,0.006622039134912462,0.12945282825171953,0.4663185378590078,0.31314680934026246
2272,0.59375,0.30282314071532157,0.0,0.6312734721748038,0.9599971758006115,0.36363636363636365,0.7294591145577698,1.0,0.04038461538461538,0.0009412360688956434,0.0005520082389289392,0.024022174314752082,0.4130548302872062,0.4092021912414265
2482,0.23958333333333331,0.17218171048062586,0.0,0.4298395356777057,0.9809986585052904,0.4545454545454546,0.8756257975851576,0.0,0.13442307692307692,0.00017831813576494427,1.3594232749742535e-05,0.32758443691612776,0.197911227154047,0.2615235136569058
1842,0.0,0.2639280388912719,0.0,0.5368157505405714,0.32195212982036536,0.0,0.5954648080887406,1.0,0.010576923076923081,0.5420466058763932,0.0,0.11713376450056465,0.29086161879895556,0.47919023785324816
1830,0.010416666666666666,0.23105990971669016,0.0,0.5755092750654377,0.9509965403557491,0.0,0.8877000098164328,1.0,0.019230769230769232,0.001965552178318136,0.00017713697219361486,0.14279848064880404,0.528981723237598,0.27443572976393654
794,0.40625,0.2065817962701963,0.0,0.5470581540912713,0.46996257935810265,0.36363636363636365,0.6021399823304212,1.0,0.03692307692307692,0.8378926038500507,0.0,0.7659377887280567,0.8496083550913838,0.2743142782262961
1820,0.0,0.2931207488203934,0.0,0.5982701718447707,0.7969856671881035,0.6363636363636364,0.7389810542848729,1.0,0.009807692307692309,0.015602836879432626,0.004768280123583934,0.057283646442870345,0.7253263707571801,0.6308320708765605
2001,0.53125,0.507237218375309,0.0,0.42870149083873904,0.971998023060428,0.18181818181818182,0.9370275841759106,0.0,0.08384615384615386,7.254305977710234e-05,0.07579814624098867,0.06241658967251823,0.212532637075718,0.42999597292269925
144,0.47916666666666663,0.2363387768858386,0.0,0.808808467053602,0.44096053181354605,0.36363636363636365,0.4442426622165505,1.0,0.038269230769230764,0.4204660587639311,0.0,0.14279848064880404,0.5874673629242819,0.44134849559897976
2525,0.23958333333333331,0.16916886247114815,0.0,0.303516558552407,0.9949996469750765,0.5454545454545454,0.9487091390988516,1.0,0.29999999999999993,0.008865248226950355,0.0,0.41895082640386,0.48929503916449074,0.797227069630084
1330,0.0,0.2676443103131319,0.0,0.5140548537612383,0.5819704871163904,0.0,0.8228624717777561,1.0,0.004423076923076925,0.47821681864235055,0.0,0.08736269376860692,0.3180156657963446,0.1680122218599983
2477,0.25,0.19695089568396756,1.0,0.5629907818368045,0.9899992939501528,0.9090909090909092,0.871306567193482,0.0,0.08673076923076921,9.858156028368794e-05,0.07106076210092689,0.2670157068062828,0.40783289817232365,0.35743187527566295
2881,0.21875,0.31550391159589025,0.0,0.0861499943097758,0.9909993645551376,0.09090909090909091,0.8737115932070287,1.0,0.15192307692307688,5.430597771023303e-06,0.5417095777548919,0.3676213941073812,0.022767624020887726,0.6135859525316252
321,0.44791666666666663,0.29051642257491267,0.0,0.647206099920337,0.7999858790030576,0.18181818181818182,0.6303131442033966,1.0,0.2,0.14893617021276595,0.0,0.12226670773021253,0.6887728459530026,0.759506778913456
1261,0.8958333333333333,0.2815123475703168,0.0,0.8748150677136679,0.4519613084683779,0.09090909090909091,0.5542848728771965,1.0,0.022692307692307692,0.5501519756838906,0.003027806385169928,0.05492249255723232,0.7503916449086161,0.42421104441930174
2414,0.5729166666666666,0.3266029372714831,0.0,0.42756344599977236,0.9299950576510703,0.9090909090909092,0.8518209482673997,0.0,0.06961538461538462,0.01965552178318136,0.0008692070030895984,0.18694179242377582,0.3545691906005221,0.7606062349384111
1269,0.0,0.17252895398002327,1.0,0.42301126664390576,0.7209803012092654,0.0,0.6390006871502896,1.0,0.27307692307692305,0.008024316109422494,0.0,0.37172774869109954,0.3765013054830287,0.7088231346002645
1760,0.8229166666666666,0.3561186347202647,0.0,0.4560145669739388,0.5239663920272771,0.0,0.5389712378521645,1.0,0.023269230769230764,0.3191489361702128,0.0,0.08736269376860692,0.23446475195822455,0.6422101622976073
416,0.44791666666666663,0.2268891578323835,0.0,0.4787754637532719,0.5639692162266655,0.9090909090909092,0.2962599391381172,1.0,0.135,0.10435663627152988,5.746652935118435e-06,0.04783903090031824,0.6323759791122715,0.9621774343043064
2631,0.23958333333333331,0.3337010029209306,0.0,0.402526459542506,0.8699908213519875,0.2727272727272727,0.7386374791400805,0.0,0.10788461538461537,0.005420466058763931,0.0,0.10686787804126888,0.050026109660574414,0.5868346533197819
2291,0.2708333333333333,0.1308520742692567,0.0,0.45032434277910555,0.8499894092522932,0.2727272727272727,0.8238931972121332,1.0,0.30769230769230765,0.002380952380952381,0.006910401647785788,0.06313520172466892,0.48511749347258476,0.21585773550411974
174,0.46875,0.27686796576587613,0.0,0.4605667463298054,0.7429818545189291,0.5454545454545454,0.5455973299303034,1.0,0.028653846153846155,0.05197568389057751,0.003336766220391349,0.9763884611436198,0.2866840731070496,0.33032900582328156
1725,0.0,0.22608105071797696,0.0,0.5595766473199045,0.5949714049811916,1.0,0.6124963188377345,0.0,0.0475,0.04376899696048633,0.00025437693099897014,0.08530951647674778,0.33054830287206266,0.45394110239643065
2175,0.29166666666666663,0.08351461486610699,1.0,0.2978263343575737,0.9809986585052904,0.18181818181818182,0.8425935015215471,1.0,0.13288461538461538,2.2188449848024318e-05,1.0,0.1386921260650857,0.13315926892950392,0.4414635549504285
45,0.0,0.28705930714708827,0.0,0.3479003072721065,0.7059792421344947,0.4545454545454546,0.7465397074703054,1.0,0.013846153846153848,0.3495440729483283,0.0021627188465499483,0.29678677753824045,0.3838120104438642,0.662319980056379
685,0.4270833333333333,0.24980084564005145,0.0,0.7564584044611358,0.7829846787183176,0.6363636363636364,0.7057033474035537,0.0,0.5365384615384615,0.48328267477203646,0.0,0.0966019915819731,0.9509138381201044,0.3065884263076815
1607,0.7708333333333333,0.2230247972710746,0.0,0.6164788892682372,0.7399816427039749,0.7272727272727273,0.734710906056739,1.0,0.020961538461538462,0.3677811550151976,2.2863027806385173e-05,0.08633610512267734,0.5018276762402089,0.4280911014376026
1231,0.0,0.23950226729579016,0.0,0.7018322521907364,0.5219662508173077,0.36363636363636365,0.6709040934524395,1.0,0.015576923076923072,0.7051671732522796,0.0,0.6068165486089724,0.7274151436031331,0.3639838661220524
862,0.41666666666666663,0.3609034458810793,0.0,0.5197450779560715,0.5189660390023536,0.18181818181818182,0.6837145381368411,1.0,0.08365384615384615,0.30192502532928067,0.0,0.0689867570064675,0.38172323759791116,0.8711718794945058
1965,0.4375,0.20140761280307207,0.0,0.5607146921588712,0.33695318889513604,0.9090909090909092,0.5518307647001081,1.0,0.08134615384615383,0.3617021276595745,6.529351184346034e-05,0.06888409814187456,0.6741514360313317,0.9054403896676702
331,0.46875,0.22198306677288232,0.0,0.7837714805963356,0.7819846081133328,0.6363636363636364,0.6035142829095907,0.0,0.010769230769230767,0.7001013171225937,0.00013079299691040166,0.7269274201827328,0.9530026109660574,0.4728619735235648
93,0.5,0.29140112752006864,0.0,0.7974280186639354,0.6609760649101827,0.18181818181818182,0.734072837930696,1.0,0.011923076923076925,0.502532928064843,4.716786817713698e-05,0.058207576224206956,0.8569190600522193,0.47102741608657567
1641,0.0,0.10906509794309292,0.0,0.6267212928189371,0.5529684395718338,1.0,0.5768626681064102,1.0,0.018846153846153846,0.1094224924012158,0.0,0.03418540190945489,0.9916449086161878,0.5085431568450725
2986,0.20833333333333331,0.2286764405498703,0.0,0.32400136565380677,0.8859919510317429,0.6363636363636364,0.6997644056149996,1.0,0.02192307692307692,9.432624113475178e-05,0.03171987641606591,0.20542038805050816,0.6386422976501305,0.384605058776152
506,0.4375,0.16671773188716627,0.0,0.44691020826220557,0.5519683689668491,0.36363636363636365,0.6419456169627957,0.0,0.00923076923076923,0.26241134751773054,0.00018228630278063852,0.19412791294528284,0.2981723237597911,0.21507788878874462
2909,0.4895833333333333,0.3788784034969463,0.0,0.19881643336747468,0.9229945634161772,0.18181818181818182,0.8169726121527437,0.0,0.08923076923076924,0.0009311043566362716,0.7662203913491247,0.3686479827533108,0.08177545691906005,0.5308902397709041
2045,0.0,0.4675761382437649,0.0,0.5231592124729715,0.6449749352304273,1.0,0.5254736428781782,1.0,0.02653846153846154,0.005704154002026342,0.6838311019567457,0.2813879478492968,0.26788511749347255,0.28105164247224185
495,0.0,0.25169025879853746,0.0,0.551610333447138,0.5519683689668491,0.09090909090909091,0.5662118386178463,1.0,0.006923076923076921,0.48429584599797365,0.10504634397528322,0.12431988502207167,0.3932114882506527,0.772495701254786
2132,0.29166666666666663,0.1766754498845926,0.0,0.5254353021509048,0.9879991527401835,0.7272727272727273,0.8656130362226369,1.0,0.10653846153846151,5.4913880445795346e-05,0.0013697219361483008,0.23211169284467717,0.36919060052219316,0.6004052646045475
0,0.6875,0.15084283146434624,0.0,0.812222601570502,0.4969644856926899,0.09090909090909091,0.6519583783253167,0.0,0.03307692307692307,0.49848024316109424,0.3769309989701339,0.12842623960578994,0.4548302872062663,0.39093332310583534
