,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1486,0.010416666666666666,0.3675610740037175,0.0,0.6210310686241038,0.6649763473301216,0.6363636363636364,0.8189849808579563,1.0,0.20384615384615384,0.4295845997973658,0.0,0.09968175751976184,0.44020887728459523,0.2776126463011614
2679,0.22916666666666666,0.016757052106950998,0.0,0.6062364857175373,0.9329952694660244,0.6363636363636364,0.8424953371944637,1.0,0.18269230769230765,0.0005937183383991896,0.7682801235839342,0.24853711117955038,0.15926892950391644,0.35279114810056184
570,0.4270833333333333,0.34748861245582857,0.0,0.7758051667235689,0.2859495880409157,1.0,0.20231667811917153,1.0,0.010192307692307688,0.3485309017223911,0.0007929969104016478,0.09044245970639565,0.5926892950391645,0.332061288281205
352,0.4375,0.2649442367792144,0.0,0.6927278934790032,0.6749770533799687,1.0,0.6469029154805145,0.0,0.42692307692307685,0.02634245187436677,0.0,0.04896827841084078,0.5885117493472585,0.9005503672310966
91,0.5208333333333333,0.2063775353881978,0.0,0.3114828724251736,0.9469962579358102,0.18181818181818182,0.6765976244232846,1.0,0.1769230769230769,0.1762917933130699,0.0,0.10070834616569142,0.5968668407310704,0.9703913935605115
2562,0.22916666666666666,0.17692822272606573,1.0,0.4753613292363719,0.9899992939501528,0.8181818181818182,0.9158731716894082,1.0,0.23076923076923073,0.00011752786220871328,2.66735324407827e-06,0.052458679807001335,0.08407310704960834,0.568706413280406
2533,0.25,0.3125089364135874,0.0,0.20792079207920794,0.9749982348753822,1.0,0.8700795131049377,0.0,0.12423076923076921,1.8642350557244176e-06,0.03079299691040165,0.10070834616569142,0.29399477806788504,0.7074999520586034
1170,0.0,0.21272366566578832,0.0,0.4389438943894389,0.8029860908180118,0.9090909090909092,0.79994110140375,1.0,0.03269230769230769,4.518743667679838e-05,0.016889804325437695,0.09146904835232522,0.7451697127937337,0.616654201903593
2248,0.28125,0.20819162734644686,0.0,0.32058723113690685,0.9609972464055963,0.09090909090909091,0.6702169431628546,1.0,0.04096153846153845,0.0006818642350557245,0.25128733264675596,0.2218458063853814,0.11644908616187989,0.3731183001898479
1285,0.010416666666666666,0.22969774495986273,0.0,0.45829065665187213,0.8049862320279813,0.6363636363636364,0.7922842838912341,1.0,0.015961538461538465,0.023201621073961502,0.0,0.34914279848064883,0.5947780678851174,0.2570553755089778
1702,0.7916666666666666,0.20367235533223033,0.0,0.7211790144531696,0.6989787478996017,0.5454545454545454,0.652105624815942,0.0,0.022884615384615378,0.32117527862208717,0.0,0.07350374704855764,0.9007832898172323,0.5306792976265811
1468,0.0,0.3633188308107114,0.0,0.534539660862638,0.6789773357999075,1.0,0.7080102090900168,0.0,0.011730769230769232,0.4883485309017224,0.9485066941297632,0.07689148958012523,0.19373368146214098,0.2681841716685524
1907,0.7604166666666666,0.2379537144841391,0.0,0.4742232843974053,0.9359954812809785,0.18181818181818182,0.8543241386080299,1.0,0.04326923076923077,0.005754812563323202,0.0,0.22800533826095884,0.6699738903394256,0.15349556701887607
1477,0.010416666666666666,0.2803199746716506,0.0,0.46739501536360534,0.7649834078285928,0.4545454545454546,0.6909786983410229,1.0,0.024999999999999994,0.32826747720364746,0.23789907312049435,0.059336823734729496,0.3942558746736292,0.19480826637518295
697,0.4270833333333333,0.14570311702105931,0.0,0.6756572208945033,0.5629691456216809,0.4545454545454546,0.4954353587906156,1.0,0.06076923076923077,0.3515704154002026,1.431513903192585e-05,0.6848372856996202,0.6898172323759791,0.22349000581688944
2506,0.23958333333333331,0.20782778765038706,1.0,0.6620006828269035,0.9659975994305198,0.09090909090909091,0.8022970452537549,0.0,0.27884615384615385,0.00010233029381965553,0.0008321318228630279,0.2762550046196489,0.4036553524804177,0.4281678076719018
348,0.44791666666666663,0.34679029556549623,0.0,0.402526459542506,0.6689766297500604,0.18181818181818182,0.70560518307647,1.0,0.04115384615384615,0.17325227963525838,2.554067971163749e-05,0.6766245765321837,0.44125326370757173,0.2607244903829559
1644,0.0,0.19908797516187676,0.0,0.6210310686241038,0.7019789597145558,1.0,0.8011190733287524,1.0,0.04134615384615384,0.01995947315096251,0.010298661174047374,0.1099476439790576,0.6511749347258485,0.20755428564123218
2346,0.26041666666666663,0.490334630389934,1.0,0.27051325822237393,0.9979998587900306,0.6363636363636364,0.8523608520663591,1.0,0.22307692307692306,0.00032016210739614994,0.005602471678681772,0.25264346576326874,0.02308093994778068,0.5417889172275809
2431,0.25,0.28758910880977184,0.0,0.38090360760213954,0.881991668611804,0.0,0.7628840679297144,1.0,0.039230769230769236,0.00011752786220871328,0.003264675592173018,0.3162919618109024,0.7681462140992167,0.586674848664992
2168,0.5208333333333333,0.40301310333558016,0.0,0.4491862979401388,0.6999788185045864,0.18181818181818182,0.5757337783449494,1.0,0.033846153846153845,0.023910840932117528,0.607621009268795,0.13253259418950827,0.35039164490861613,0.6968825307943569
1137,0.010416666666666666,0.1381212084073779,0.0,0.5197450779560715,0.7689836902485315,0.18181818181818182,0.7419259840973791,1.0,0.01846153846153846,0.05845997973657548,6.282183316168898e-06,0.04629914793142388,0.9582245430809399,0.8176437123260525
1797,0.0,0.23048031946401942,0.0,0.3057926482303403,0.5149657565824147,0.18181818181818182,0.6415529596544616,1.0,0.035,0.3779128672745694,1.7919670442842431e-06,0.07299045272559285,0.5707571801566579,0.1724867521941179
1544,0.0,0.3498376125988112,0.0,0.2284055991806077,0.7379815014940054,0.6363636363636364,0.7736821439089037,1.0,0.04153846153846154,0.01469098277608916,0.0005118434603501546,0.3665948054614517,0.24490861618798956,0.7296680537710702
2836,0.22916666666666666,0.41017883040218966,0.0,0.3513144417890065,0.9639974582205504,0.0,0.7097280848139786,1.0,0.2826923076923077,0.00425531914893617,0.11328527291452112,0.3049994867056771,0.14464751958224542,0.2742695329229549
2820,0.23958333333333331,0.18596549012398633,0.0,0.4104927734152725,0.9809986585052904,0.18181818181818182,0.7247472268577599,1.0,0.13134615384615383,3.232016210739615e-06,0.018331616889804326,0.3049994867056771,0.09660574412532637,0.6582609418247134
1339,0.0,0.21323814776232203,0.0,0.6688289518607033,0.8959926570815899,0.8181818181818182,0.800382840875626,1.0,0.009615384615384616,0.053698074974670724,0.0,0.230058515552818,0.9864229765013053,0.5941664908815463
2490,0.23958333333333331,0.2208468656167657,1.0,0.25344258563787414,0.9869990821351987,0.09090909090909091,0.6181407676450379,1.0,0.1807692307692308,4.1742654508611955e-05,0.42842430484037075,0.1263730623139308,0.1404699738903394,0.27293356600891067
453,0.4375,0.32003212002369424,0.0,0.6312734721748038,0.8859919510317429,1.0,0.686512221458722,0.0,0.05499999999999999,0.022391084093211756,9.031925849639548e-06,0.14690483523252235,0.7274151436031331,0.5212636073663552
913,0.4270833333333333,0.29037982311007615,0.0,0.7177648799362696,0.9149939985762995,0.8181818181818182,0.8567782467851184,1.0,0.04307692307692308,0.0019554204660587643,0.008166838311019567,0.0801765732470999,0.8015665796344648,0.3196988001866518
1199,0.0,0.43511653083318014,0.0,0.6153408444292705,0.9089935749463912,0.5454545454545454,0.7461470501619712,0.0,0.053846153846153835,0.015096251266464033,0.1822863027806385,0.040242274920439386,0.47780678851174924,0.41802340818583367
1274,0.010416666666666666,0.13285638417386686,0.0,0.8133606464094686,0.829987997152599,0.8181818181818182,0.8714047315205655,1.0,0.14807692307692305,0.014792299898682878,0.0,0.017554665845395754,0.7671018276762401,0.45327631503250415
1866,0.020833333333333332,0.240472506485283,1.0,0.6642767725048367,0.7009788891095711,0.9090909090909092,0.7421223127515462,1.0,0.007307692307692307,0.25633232016210744,5.056642636457261e-05,0.15101118981624065,0.6386422976501305,0.6446967227261395
37,0.0,0.2830098351614682,0.0,0.548196198930238,0.9049932925264524,0.36363636363636365,0.7475704329046826,1.0,0.07346153846153845,0.24113475177304966,6.302780638516993e-06,0.21055333128015605,0.7357702349869452,0.2267052754712639
974,0.40625,0.29813918336499373,0.0,0.6483441447593036,0.8919923746616512,0.09090909090909091,0.739619122410916,0.0,0.04557692307692307,0.24316109422492402,4.4593202883625134e-05,0.0966019915819731,0.6469973890339425,0.5562863955101283
2770,0.44791666666666663,0.3179039769593725,0.0,0.4662569705246387,0.9589971051956268,0.5454545454545454,0.7186610385785805,1.0,0.09057692307692307,0.0007031408308004052,5.447991761071061e-06,0.027615234575505593,0.3556135770234986,0.31625341182937977
983,0.40625,0.2144126478338133,0.0,0.6608626379879368,0.5929712637712222,0.36363636363636365,0.7173849023264947,0.0,0.01730769230769231,0.3059777102330294,0.5252317198764161,0.1612770762755364,0.8120104438642297,0.3164643539737025
1805,0.625,0.21407178748697836,0.0,0.5231592124729715,0.8719909625619569,0.9090909090909092,0.8184450770589968,1.0,0.05019230769230769,0.0817629179331307,0.0,0.08171645621599426,0.5112271540469974,0.2167973868742849
1961,0.4270833333333333,0.2700379925240517,0.0,0.3900079663138728,0.4519613084683779,0.36363636363636365,0.5480514381073918,0.0,0.017499999999999995,0.27963525835866265,0.01027806385169928,0.17975567190226877,0.6595300261096606,0.7559463312047352
1418,0.0,0.22951008027452663,0.0,0.7052463867076364,0.5749699928814974,0.6363636363636364,0.5934524393835281,1.0,0.06634615384615385,0.004660587639311044,0.000223480947476828,0.10789446668719843,0.6532637075718015,0.7027505577182451
1284,0.0,0.21979109218293602,0.0,0.6028223512006373,0.4289596845537295,0.09090909090909091,0.5439285363698833,1.0,0.01846153846153846,0.182370820668693,0.0010916580844490217,0.11302740991684632,0.5039164490861618,0.46512742823172953
39,0.0,0.23000413628286043,0.0,0.7200409696142029,0.7079793833444641,0.8181818181818182,0.47536075390203203,1.0,0.01326923076923077,0.5197568389057752,2.255406797116375e-06,0.07196386407966328,0.8548302872062662,0.5346935905549057
2540,0.23958333333333331,0.28168213942847803,1.0,0.5254353021509048,0.9939995763700917,0.9090909090909092,0.8236968685579661,0.0,0.28653846153846146,1.9959473150962515e-05,0.040576725025746656,0.9353249153064368,0.25639686684073104,0.44091382693795095
169,0.47916666666666663,0.10564372816961824,0.0,0.7075224763855698,0.20894415145709286,0.9090909090909092,0.6157357416314911,1.0,0.025192307692307694,0.8804457953394124,2.3377960865087537e-06,0.14074530335694488,0.6762402088772846,0.20054844957523926
1355,0.5625,0.2765079559613538,0.0,0.808808467053602,0.39095700156431046,0.09090909090909091,0.45911455776970655,1.0,0.020576923076923076,0.8784194528875381,0.0005365602471678681,0.0966019915819731,0.34830287206266314,0.5556024315876271
737,0.41666666666666663,0.2562861286435035,0.0,0.5834755889382042,0.6059721816360235,0.18181818181818182,0.43751840581132817,1.0,0.08346153846153846,0.6068895643363729,9.608650875386201e-05,0.2639359408684941,0.8161879895561358,0.7958399652265069
1590,0.0,0.10906509794309292,0.0,0.6267212928189371,0.5529684395718338,1.0,0.5768626681064102,1.0,0.018846153846153846,0.1094224924012158,0.0,0.03418540190945489,0.9916449086161878,0.5085431568450725
2699,0.22916666666666666,0.3126621320750863,0.0,0.2523045407989075,0.940995834305902,0.36363636363636365,0.7316187297536076,0.0,0.07692307692307691,0.0011246200607902736,4.541709577754892e-05,0.04742839544194642,0.1154046997389034,0.23303993198713885
1897,0.0,0.24927232060788035,1.0,0.4048025492204393,0.9539967521707032,0.6363636363636364,0.8508883871601061,1.0,0.05807692307692307,0.0006372847011144884,0.19155509783728117,0.037573144441022485,0.45169712793733674,0.7731413120601376
634,0.4375,0.23625962579406418,0.0,0.6688289518607033,0.7549827017787456,0.6363636363636364,0.5885442230293512,1.0,0.020576923076923076,0.4883485309017224,0.0,0.6324812647572118,0.7211488250652741,0.5050913763016089
2647,0.21875,0.3042019016688114,1.0,0.21474906111300784,0.8409887738074308,0.5454545454545454,0.46623147148326305,1.0,0.11788461538461538,7.61904761904762e-06,0.9001029866117405,0.2126065085720152,0.206266318537859,0.2980484655557047
1918,0.0,0.2129828216598239,0.0,0.5607146921588712,0.29094994106583927,0.0,0.3529498380288604,1.0,0.008461538461538465,0.723404255319149,0.0002966014418125644,0.08048454984087876,0.15300261096605744,0.15921657366035752
1290,0.0,0.2773071266621729,0.0,0.541367929896438,0.8899922334516817,0.0,0.8714047315205655,1.0,0.020769230769230762,0.06869300911854104,0.00016683831101956746,0.2095267426342265,0.8318537859007832,0.4567664486931175
1380,0.0,0.2240639745082419,0.0,0.6904518038010699,0.7729839726684704,1.0,0.7838421517620497,1.0,0.0026923076923076952,0.0009128672745694023,0.0,0.18078226054819835,0.6668407310704961,0.31301896561643044
579,0.44791666666666663,0.06428600608697428,0.0,0.5823375440992375,0.8399887032024461,0.4545454545454546,0.693089231373319,1.0,0.1538461538461538,0.3667679837892604,0.0,0.20028744482086028,0.9759791122715403,0.8130221617095261
328,0.46875,0.30775987090712253,0.0,0.5903038579720041,0.6749770533799687,0.0,0.5933051928929027,1.0,0.00923076923076923,0.0002259371833839919,5.283213182286303e-05,0.08027923211169286,0.47467362924281975,0.4211555794197173
1642,0.0,0.2707758849602712,0.0,0.20450665756230796,0.15794055060287254,0.6363636363636364,0.47025620889368813,1.0,0.012884615384615383,0.7548125633232017,0.0,0.10789446668719843,0.19060052219321147,0.3515318874208168
892,0.40625,0.2775292603713463,0.0,0.369523159212473,0.8699908213519875,0.6363636363636364,0.62957691175027,0.0,0.06365384615384614,0.6930091185410335,0.10813594232749743,0.7259008315368032,0.7430809399477806,0.26346034607296037
1849,0.010416666666666666,0.22734108503380518,0.0,0.636963696369637,0.8259877147326601,1.0,0.7743202120349466,0.0,0.02365384615384615,0.0008287740628166161,0.016477857878475798,0.32039831639462074,0.7284595300261096,0.49900601504720626
780,0.3958333333333333,0.1769180096819658,0.0,0.5561625128030045,0.8259877147326601,0.6363636363636364,0.8565328359674096,1.0,0.09365384615384616,0.19351570415400204,9.701338825952627e-06,0.06056873010984498,0.645953002610966,0.6834078023024652
159,0.46875,0.28752017076209735,0.0,0.5755092750654377,0.8199872911027518,0.6363636363636364,0.5446647688230097,0.0,0.05269230769230769,0.696048632218845,0.0017713697219361483,0.9363515039523664,0.8631853785900783,0.7807799745590989
1545,0.0,0.3498376125988112,0.0,0.2284055991806077,0.7379815014940054,0.6363636363636364,0.7736821439089037,1.0,0.04153846153846154,0.01469098277608916,0.0005118434603501546,0.3665948054614517,0.24490861618798956,0.7296680537710702
1933,0.0,0.21058913944890412,1.0,0.6039603960396039,0.8169870792877977,0.0,0.7172867379994111,1.0,0.03249999999999999,0.0017223910840932118,0.016271884654994854,0.5719125346473668,0.627154046997389,0.6653434841250054
2978,0.20833333333333331,0.3292404559102886,0.0,0.20678274724024126,0.9489963991457796,0.5454545454545454,0.6717875723961912,0.0,0.09057692307692307,9.959473150962514e-06,0.650875386199794,0.056770352119905554,0.5362924281984335,0.6840214521768588
61,0.5104166666666666,0.24033973691198396,0.0,0.5322635711847048,0.7429818545189291,0.8181818181818182,0.6571610876607441,1.0,0.19038461538461537,0.4214792299898683,0.0,0.06919207473565342,0.7900783289817233,0.8616986595585556
849,0.40625,0.37090967583798023,0.0,0.5368157505405714,0.6689766297500604,0.0,0.6434180818690488,1.0,0.06326923076923076,0.7031408308004052,0.0,0.6643055127810287,0.285639686684073,0.34537621211830655
2129,0.3020833333333333,0.2530511469248524,0.0,0.26254694434960735,0.9889992233451682,0.6363636363636364,0.7946402277412389,1.0,0.12634615384615383,2.9280648429584604e-05,0.003007209062821833,0.38404681244225447,0.08616187989556134,0.3467633165218836
2892,0.22916666666666666,0.1941218824682885,0.0,0.3114828724251736,0.9179942103912536,0.4545454545454546,0.8235987042308826,0.0,0.20384615384615384,0.0013779128672745697,0.0,0.28036135920336724,0.24281984334203652,0.47778395689109626
1043,0.0,0.20903292685417812,0.0,0.23978604757027427,0.6769771945899381,0.6363636363636364,0.7580249337390793,1.0,0.05730769230769231,0.452887537993921,0.0,0.19207473565342367,0.35874673629242815,1.0
2496,0.23958333333333331,0.04548889842106338,0.0,0.5607146921588712,0.9859990115302141,0.9090909090909092,0.7519387454599,0.0,0.2173076923076923,0.004782168186423506,0.5787847579814624,0.3912329329637615,0.16866840731070495,0.44148273150900336
2260,0.4895833333333333,0.31224850378903934,1.0,0.30124046887447364,0.9199943516012231,1.0,0.7808972219495436,0.0,0.08423076923076923,0.002786220871327254,0.7147270854788877,0.11097423262498718,0.3441253263707571,0.2501262456772841
2121,0.29166666666666663,0.18787277610964725,1.0,0.47763741891430517,0.9899992939501528,0.4545454545454546,0.9076764503779328,1.0,0.25576923076923075,0.022188449848024316,0.10298661174047374,0.4425623652602403,0.08720626631853784,0.34529311369781585
1070,0.0,0.17311365075474394,0.0,0.7177648799362696,0.7199802306042806,1.0,0.6339452243054875,0.0,0.02903846153846154,0.3302938196555218,0.0,0.13355918283543783,0.6804177545691906,0.42166695431504525
53,0.5104166666666666,0.2539996833956329,0.0,0.5686810060316377,0.3079511413505794,0.0,0.5219397271031707,1.0,0.022500000000000006,0.9341438703140832,0.0002173017507723996,0.09352222564418437,0.5373368146214099,0.3203060578748537
258,0.46875,0.20920016545131442,0.0,0.640377830886537,0.3939572133792646,0.4545454545454546,0.44836556395405913,1.0,0.041730769230769224,0.3110435663627153,0.0,0.11302740991684632,0.2866840731070496,0.5683612352260596
505,0.4270833333333333,0.23588684968441692,0.0,0.7667008080118357,0.2459467638415272,0.4545454545454546,0.4584274074801218,1.0,0.025384615384615394,0.8297872340425532,0.0,0.06703623857920131,0.6939947780678851,0.3776247914549255
752,0.3958333333333333,0.24277810119084092,0.0,0.34903835211107315,0.20894415145709286,1.0,0.5166879356042016,1.0,0.019038461538461532,0.8277608915906788,0.0,0.09044245970639565,0.08825065274151435,0.23014427164234436
1978,0.0,0.2616645729926262,0.0,0.7086605212245364,0.5799703459064209,0.0,0.6384607833513303,1.0,0.015769230769230765,0.31509625126646407,2.4819773429454173e-05,0.18488861513191665,0.2960835509138381,0.4919810024226385
2947,0.22916666666666666,0.0049597095410258,0.0,0.23295777853647437,1.0,0.09090909090909091,0.9440463335623835,1.0,0.42692307692307685,0.013069908814589666,0.0,0.43640283338466285,0.04793733681462141,0.2350342940789179
2410,0.25,0.05949736503462222,0.0,0.32969158984864005,0.9809986585052904,1.0,0.9087071758123099,0.0,0.24230769230769228,0.0006210739614994935,0.00020185375901132853,0.41279129452828256,0.026109660574412535,0.4729003266407144
1517,0.8020833333333333,0.20282084278039914,0.0,0.6597245931489701,0.9239946340211619,0.0,0.7607735348974183,1.0,0.23653846153846148,0.08520770010131712,3.697219361483007e-06,0.06785750949594498,0.7660574412532637,0.3132682608779029
2997,0.21875,0.16540663235083847,1.0,0.29099806532377376,0.9759983054803669,0.18181818181818182,0.8607539020320016,0.0,0.4923076923076923,3.3232016210739615e-05,0.010916580844490218,0.3008931321219588,0.48720626631853775,0.20768212936506408
2273,0.26041666666666663,0.12521830381763588,0.0,0.21361101627404117,0.9799985879003057,0.09090909090909091,0.6337979778148621,1.0,0.27115384615384613,0.0003677811550151976,0.0010607621009268797,0.3091058412893954,0.12271540469973889,0.284497030829514
1389,0.010416666666666666,0.23249867230426702,0.0,0.534539660862638,0.9539967521707032,0.4545454545454546,0.8605575733778346,1.0,0.13057692307692303,0.02988855116514691,5.1699279093717816e-05,0.2382712247202546,0.44751958224543076,0.2525424920577087
1266,0.8645833333333333,0.21150193026533487,0.0,0.5994082166837373,0.8659905389320486,0.09090909090909091,0.8483851968194759,1.0,0.0748076923076923,0.007102330293819656,0.0,0.24545734524176163,0.6240208877284595,0.4922047289393446
2466,0.25,0.3439983046346794,0.0,0.4070786388983726,0.9699978818504587,0.36363636363636365,0.7727005006380683,1.0,0.06615384615384615,6.291793313069909e-06,0.05993820803295572,0.2988399548300996,0.3869451697127937,0.5456242289425406
1711,0.0,0.26083093326796986,0.0,0.7052463867076364,0.6729769121699992,1.0,0.6944144497889468,0.0,0.04115384615384615,0.1519756838905775,5.3141091658084454e-05,0.29370701160045176,0.4924281984334203,0.4533530212668034
771,0.41666666666666663,0.24149891741732538,0.0,0.7484920905883692,0.7389815720989902,0.0,0.7490919799744773,1.0,0.07192307692307692,0.4326241134751773,0.0,0.20542038805050816,0.8464751958224542,0.26863801688815586
2802,0.375,0.34335232959535916,0.0,0.2875839308068738,0.9519966109607337,0.4545454545454546,0.8272798664965153,0.0,0.423076923076923,0.00014387031408308006,0.000815653964984552,0.12124011908428295,0.24281984334203652,0.5367518745086006
1807,0.8020833333333333,0.2676047347672447,0.0,0.44577216342323894,0.402957848824127,0.0,0.6257975851575538,1.0,0.017692307692307688,0.6393110435663628,0.0,0.09557540293604354,0.40574412532637066,0.5907978087585735
2685,0.22916666666666666,0.214122852707478,0.0,0.4446341185842722,0.9599971758006115,0.36363636363636365,0.8934917051143616,1.0,0.1538461538461538,3.4143870314083084e-05,0.025952626158599383,0.19412791294528284,0.14569190600522194,0.44083712070365183
1085,0.0,0.20903292685417812,0.0,0.23978604757027427,0.6769771945899381,0.6363636363636364,0.7580249337390793,1.0,0.05730769230769231,0.452887537993921,0.0,0.19207473565342367,0.35874673629242815,1.0
2257,0.46875,0.3200831852441939,0.0,0.45032434277910555,0.555968651386788,0.36363636363636365,0.6369392362815354,0.0,0.014615384615384613,0.03596757852077001,0.9207003089598352,0.07781541936146187,0.11331592689295038,0.5050146700673097
1532,0.0,0.3498376125988112,0.0,0.2284055991806077,0.7379815014940054,0.6363636363636364,0.7736821439089037,1.0,0.04153846153846154,0.01469098277608916,0.0005118434603501546,0.3665948054614517,0.24490861618798956,0.7296680537710702
1325,0.0,0.23500852789182342,0.0,0.5106407192443383,0.9079935043414066,0.18181818181818182,0.8238931972121332,1.0,0.03615384615384615,0.016818642350557245,0.0,0.11302740991684632,0.7545691906005222,0.5612147710638515
2119,0.29166666666666663,0.07864682272198051,1.0,0.2545806304768408,0.9809986585052904,0.09090909090909091,0.7820261117110043,0.0,0.14769230769230768,0.6636271529888552,0.800205973223481,0.283441125141156,0.036866840731070494,0.40789179307214857
1812,0.0,0.2721508160222236,0.0,0.366109024695573,0.3479539655499678,0.2727272727272727,0.7336310984588201,1.0,0.01615384615384615,0.7375886524822696,0.0,0.10481470074940971,0.07143603133159268,0.15244085629726223
1714,0.0,0.26083093326796986,0.0,0.7052463867076364,0.6729769121699992,1.0,0.6944144497889468,0.0,0.04115384615384615,0.1519756838905775,5.3141091658084454e-05,0.29370701160045176,0.4924281984334203,0.4533530212668034
2034,0.0,0.21041168780766795,0.0,0.3638329350176397,0.9609972464055963,0.8181818181818182,0.7030529105722981,0.0,0.1348076923076923,1.540020263424519e-05,0.05643666323377961,0.07565958320500976,0.14360313315926893,0.41101117993364905
2423,0.25,0.23986866025287495,0.0,0.5584386024809379,0.971998023060428,0.09090909090909091,0.7636693825463827,1.0,0.10269230769230768,1.3272543059777104e-05,7.847579814624099e-05,0.985627758956986,0.2093994778067885,0.44047915827692224
2434,0.25,0.24041888800375838,0.0,0.2693752133834073,0.9249947046261466,0.9090909090909092,0.6497005988023953,0.0,0.348076923076923,1.773049645390071e-05,0.9649845520082391,0.06960271019402525,0.09869451697127937,0.4972289872859417
1681,0.0,0.24054016790244498,0.0,0.3535905314669398,0.26494810533623675,0.7272727272727273,0.5401492097771671,1.0,0.024038461538461536,0.9523809523809524,0.0,0.09146904835232522,0.21148825065274152,0.16215058712230168
2227,0.2708333333333333,0.15650468778724186,1.0,0.5242972573119382,0.9539967521707032,1.0,0.8178560910964956,0.0,0.07403846153846153,0.00034245187436676797,0.4757981462409887,0.3429832666050714,0.7138381201044386,0.9525891550169072
1163,0.0,0.2503587331740098,0.0,0.5015363605326051,0.5899710519562681,0.36363636363636365,0.8371944635319526,0.0,0.015961538461538465,0.00110435663627153,0.002368692070030896,0.25982958628477576,0.16449086161879894,0.4257196003605193
963,0.41666666666666663,0.27972506485283,0.0,0.8463639467395017,0.6599759943051979,0.36363636363636365,0.7230784332973399,0.0,0.03076923076923077,0.26241134751773054,6.663233779608651e-05,0.12534647366800125,0.8882506527415143,0.47888980510224294
2902,0.5416666666666666,0.2531200849725269,0.0,0.44691020826220557,0.9769983760853516,0.0,0.8879454206341416,0.0,0.12096153846153847,0.00011752786220871328,2.4819773429454173e-05,0.28036135920336724,0.3973890339425587,0.3128272000306825
1662,0.010416666666666666,0.3433344567681843,0.0,0.8008421531808354,0.45396144967834734,0.8181818181818182,0.5634632374595072,0.0,0.023461538461538464,0.7669706180344479,0.0,0.22389898367724054,0.32219321148825064,0.4412078675027646
398,0.4375,0.2893751148967461,0.0,0.8714009331967679,0.39895756640418817,0.36363636363636365,0.5619907725532542,1.0,0.03788461538461539,0.48125633232016213,0.0,0.4415357766143107,0.23028720626631852,0.3623986039465357
584,0.4270833333333333,0.2037336335968299,0.0,0.6847615796062366,0.6419747234154731,0.6363636363636364,0.6189260822617062,1.0,0.011730769230769232,0.3789260385005066,2.3274974253347064e-06,0.07925264346576327,0.629242819843342,0.44043441297358105
948,0.40625,0.2350940621361603,0.0,0.4480482531011722,0.4019577782191423,0.0,0.505938941788554,1.0,0.010192307692307688,0.7183383991894631,2.173017507723996e-06,0.0924956369982548,0.218798955613577,0.5043882358205329
704,0.41666666666666663,0.15114283963478153,0.0,0.5607146921588712,0.6279737349456872,0.18181818181818182,0.5632669088053401,1.0,0.017884615384615388,0.10070921985815603,0.0,0.3132121958731137,0.8872062663185378,0.6141548571026778
431,0.4583333333333333,0.24843868088322402,0.0,0.5242972573119382,0.8029860908180118,1.0,0.7700009816432709,0.0,0.021153846153846162,0.00015501519756838908,0.0,0.14690483523252235,0.6177545691906005,0.15969598762472748
292,0.4583333333333333,0.1706497538656372,0.0,0.6540343689541369,0.6469750764403968,0.8181818181818182,0.561401786590753,1.0,0.025769230769230766,0.04609929078014185,1.4212152420185376e-06,0.09557540293604354,0.7577023498694516,0.261696102684079
145,0.0,0.2913168699062442,0.0,0.5003983156936384,0.4979645562976746,0.18181818181818182,0.6592225385294984,1.0,0.11365384615384615,0.303951367781155,0.0,0.05697566984909147,0.47676240208877274,0.5924533849821978
323,0.46875,0.37106287149947914,0.0,0.6597245931489701,0.6469750764403968,0.18181818181818182,0.7193481888681654,1.0,0.03615384615384615,0.032016210739615,0.008135942327497427,0.07873934914279848,0.7733681462140992,0.7233014363242372
2108,0.6145833333333333,0.2736317074167126,1.0,0.36497097985660637,0.9779984466903363,0.36363636363636365,0.7978796505349957,0.0,0.25769230769230766,0.0006322188449848024,2.2863027806385173e-05,0.11918694179242378,0.20104438642297648,0.16186293874367969
1165,0.05208333333333333,0.19686280817860574,0.0,0.5846136337771708,0.79198531416318,0.8181818181818182,0.7905173260037304,0.0,0.2096153846153846,0.09250253292806486,0.0,0.09865516887383226,0.6449086161879896,0.7609194520617995
1452,0.7604166666666666,0.401011346691995,1.0,0.6449300102424036,0.7929853847681647,0.0,0.7547855109453225,1.0,0.07134615384615384,0.2066869300911854,0.015859938208032956,0.11097423262498718,0.4569190600522193,0.31946868148375424
2,0.5104166666666666,0.28808188818759317,0.0,0.6608626379879368,0.6509753588603355,0.6363636363636364,0.6101403749877296,0.0,0.03288461538461537,0.7659574468085107,4.109165808444902e-06,0.7269274201827328,0.658485639686684,0.43805651971030607
576,0.4375,0.3363385215597361,0.0,0.5527483782861046,0.909993645551376,0.9090909090909092,0.8003337587120841,0.0,0.2942307692307692,0.03252279635258359,0.0004922760041194645,0.9579098655168874,0.7859007832898172,0.5511598621844656
2657,0.5104166666666666,0.21684590559062034,1.0,0.23523386821440767,0.9969997881850459,0.6363636363636364,0.8481888681653088,1.0,0.42692307692307685,0.00022796352583586628,0.5818743563336766,0.0801765732470999,0.233420365535248,0.6170377330750889
339,0.44791666666666663,0.24765610637906732,0.0,0.5834755889382042,0.6989787478996017,1.0,0.7423186414057132,0.0,0.011153846153846153,0.3080040526849038,1.8331616889804326e-06,0.35427574171029674,0.5300261096605744,0.2508741314617012
