,index,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster_x,PC1,PC2,PCA_EuclidianDist(Xsign),1th_Boundary
1795,1795,0,212440,False,0.488,0.627,9,-7.266,0,0.0295,0.429,0.000133,0.114,0.482,78.979,85,-0.5944240874515965,0.47190480171567195,-0.5842277756998315,-1
1796,1796,0,225616,False,0.682,0.646,4,-9.274,0,0.0667,0.576,2.13e-05,0.0978,0.785,87.891,60,-0.4597563718708492,0.6529904933338212,-0.6858529871078562,-1
1797,1797,0,213946,False,0.32,0.515,2,-8.018,1,0.0412,0.373,1.74e-06,0.089,0.568,78.021,18,0.4481616106816151,0.1291590570867191,0.7100082370346681,1
1798,1798,0,248173,False,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.00949,0.263,0.471,90.767,18,0.3478251868009812,-0.16234170574764123,0.6194754098418127,1
1799,1799,1,248173,False,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.00949,0.263,0.471,90.767,18,0.3473487532093753,-0.16183773898772463,0.6188836617018211,1
1800,1800,76,217026,False,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,26,0.3719930884489997,-0.0736294128324308,0.626335926250741,1
1801,1801,86,222973,False,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,26,0.26167729196137457,-0.3612005627916103,0.6263221995665663,1
1802,1802,72,223080,False,0.807,0.414,4,-8.903,1,0.0352,0.105,2.57e-05,0.0813,0.502,108.944,23,0.3752855875037515,0.21144701771489652,0.6600696230250529,1
1803,1803,78,262623,True,0.668,0.902,2,-3.924,1,0.0386,0.169,8.74e-05,0.198,0.913,119.008,105,0.28158228165928334,-0.34526538483586156,0.6338674215795802,1
1804,1804,50,225645,False,0.655,0.104,5,-21.089,1,0.0319,0.891,0.0011,0.105,0.506,99.986,46,0.5856176666323364,0.8323451197879882,1.179430067118416,1
1805,1805,60,201093,False,0.511,0.872,10,-4.414,1,0.0491,0.0807,0.0,0.0975,0.511,84.953,6,0.20270714977197068,-0.058261145287171356,0.4564407130228792,1
1806,1806,71,234546,False,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,6,0.2075226837305607,-0.097075795442224,0.4677079389841006,1
1807,1807,77,243026,False,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,27,0.4955501485433288,0.286315282394961,0.7986372549073114,1
1808,1808,73,288036,False,0.274,0.652,5,-6.196,0,0.0625,0.00768,6.42e-05,0.108,0.1,173.008,80,-0.706127629212262,-0.010055798415662065,-0.4562384609089585,-1
1809,1809,4,205600,False,0.446,0.292,2,-14.207,1,0.0348,0.452,0.025,0.084,0.559,157.831,58,0.5163382397356177,0.3274892413049763,0.8333807658277181,1
1810,1810,0,289906,False,0.291,0.791,11,-5.683,0,0.0361,0.00133,5.17e-06,0.0811,0.511,155.669,69,-0.7333481337852434,0.10755170445054449,-0.49516945338327856,-1
1811,1811,3,264466,False,0.479,0.938,2,-3.058,1,0.0376,7.54e-05,0.000153,0.117,0.431,140.056,17,0.30460885407987115,-0.31417468369177015,0.6374140827567364,1
1812,1812,0,246587,False,0.373,0.348,3,-6.142,1,0.0314,0.728,0.0,0.12,0.0899,74.885,57,0.47166438857342496,0.22771733947583028,0.7567395036820833,1
1813,1813,0,208626,False,0.664,0.783,9,-6.602,0,0.0321,0.00531,0.327,0.0245,0.976,100.204,69,-0.6788057205548755,0.29679931907820534,-0.5215018521404046,-1
1814,1814,1,242640,False,0.66,0.752,6,-5.839,1,0.0487,0.251,0.00398,0.322,0.934,159.684,3,0.3913897657357551,0.17376565398110635,0.6645113498609699,1
1815,1815,0,208626,False,0.664,0.783,9,-6.602,0,0.0321,0.00531,0.327,0.0245,0.976,100.204,69,-0.6788057205548755,0.29679931907820534,-0.5215018521404046,-1
1816,1816,3,249533,False,0.339,0.625,1,-8.57,1,0.028,0.056,0.000101,0.229,0.334,104.679,17,0.37295982378860615,-0.164685591557871,0.6443603697633004,1
1817,1817,0,264466,False,0.479,0.938,2,-3.058,1,0.0376,7.54e-05,0.000153,0.117,0.431,140.056,17,0.306038154854689,-0.31568658397151983,0.6394031974848222,1
1818,1818,0,264466,False,0.479,0.938,2,-3.058,1,0.0376,7.54e-05,0.000153,0.117,0.431,140.056,17,0.306038154854689,-0.31568658397151983,0.6394031974848222,1
1819,1819,0,259798,False,0.457,0.768,9,-7.484,1,0.0316,0.000357,0.0098,0.141,0.554,133.788,2,0.25711959600450396,-0.08588432009859154,0.5143407441478545,1
1820,1820,0,263013,False,0.577,0.797,7,-6.033,1,0.0281,0.0154,0.00463,0.0737,0.716,149.725,2,0.30101961077885986,-0.04128124092822244,0.5525637993168392,1
1821,1821,0,259798,False,0.457,0.768,9,-7.484,1,0.0316,0.000357,0.0098,0.141,0.554,133.788,2,0.25711959600450396,-0.08588432009859154,0.5143407441478545,1
1822,1822,0,259798,False,0.457,0.768,9,-7.484,1,0.0316,0.000357,0.0098,0.141,0.554,133.788,2,0.25711959600450396,-0.08588432009859154,0.5143407441478545,1
1823,1823,2,210520,False,0.563,0.383,2,-7.544,0,0.0322,0.283,2.59e-06,0.127,0.358,173.98,86,-0.49604462465055055,0.3697880779148453,-0.444163460774731,-1
1824,1824,0,259798,False,0.457,0.768,9,-7.484,1,0.0316,0.000357,0.0098,0.141,0.554,133.788,2,0.25711959600450396,-0.08588432009859154,0.5143407441478545,1
1825,1825,0,237146,False,0.773,0.691,9,-4.539,1,0.0268,0.655,2.77e-06,0.111,0.529,106.988,42,0.3904685198289205,0.34889143624021296,0.7293319951665407,1
1826,1826,0,259798,False,0.457,0.768,9,-7.484,1,0.0316,0.000357,0.0098,0.141,0.554,133.788,2,0.25711959600450396,-0.08588432009859154,0.5143407441478545,1
1827,1827,3,210520,False,0.563,0.383,2,-7.544,0,0.0322,0.283,2.59e-06,0.127,0.358,173.98,86,-0.49652105824215653,0.37029204467476184,-0.44484697425771996,-1
1828,1828,0,264466,False,0.479,0.938,2,-3.058,1,0.0376,7.54e-05,0.000153,0.117,0.431,140.056,17,0.306038154854689,-0.31568658397151983,0.6394031974848222,1
1829,1829,1,178506,False,0.685,0.886,9,-10.653,1,0.0323,0.0328,0.0,0.0362,0.819,116.222,5,0.29486029142338555,0.08494512499895282,0.5514421197469997,1
1830,1830,1,214400,False,0.557,0.951,0,-3.003,1,0.033,0.00194,0.000172,0.157,0.528,93.97,19,0.3455819297010768,-0.26557057506016657,0.6521085533285436,1
1831,1831,1,178506,False,0.685,0.886,9,-10.653,1,0.0323,0.0328,0.0,0.0362,0.819,116.222,5,0.29486029142338555,0.08494512499895282,0.5514421197469997,1
1832,1832,1,261706,False,0.649,0.709,1,-7.989,1,0.0802,0.0212,0.0,0.0732,0.605,83.975,18,0.38823947369027645,-0.045841989648823356,0.6398836720775144,1
1833,1833,0,240146,False,0.523,0.322,0,-8.957,1,0.0285,0.535,0.0,0.132,0.3,126.002,58,0.5215029677973316,0.23308377149487716,0.8059434681504446,1
1834,1834,0,255680,False,0.619,0.504,5,-11.562,1,0.025,0.0614,0.0,0.06,0.568,84.335,41,0.37949317823599327,0.13268279076286876,0.6433244783235558,1
1835,1835,1,178506,False,0.685,0.886,9,-10.653,1,0.0323,0.0328,0.0,0.0362,0.819,116.222,5,0.29486029142338555,0.08494512499895282,0.5514421197469997,1
1836,1836,0,178506,False,0.685,0.886,9,-10.653,1,0.0323,0.0328,0.0,0.0362,0.819,116.222,5,0.29533672501499153,0.08444115823903622,0.5518355306201536,1
1837,1837,0,210520,False,0.563,0.383,2,-7.544,0,0.0322,0.283,2.59e-06,0.127,0.358,173.98,86,-0.49509175746733863,0.3687801443950122,-0.4427965271752194,-1
1838,1838,0,240146,False,0.523,0.322,0,-8.957,1,0.0285,0.535,0.0,0.132,0.3,126.002,58,0.5215029677973316,0.23308377149487716,0.8059434681504446,1
1839,1839,1,255680,False,0.619,0.504,5,-11.562,1,0.025,0.0614,0.0,0.06,0.568,84.335,41,0.3790167446443873,0.13318675752278536,0.6429625007902525,1
1840,1840,0,240146,False,0.523,0.322,0,-8.957,1,0.0285,0.535,0.0,0.132,0.3,126.002,58,0.5215029677973316,0.23308377149487716,0.8059434681504446,1
1841,1841,1,261413,False,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,53,0.44904645231865836,0.19165971718455366,0.724844389983509,1
1842,1842,0,240146,False,0.523,0.322,0,-8.957,1,0.0285,0.535,0.0,0.132,0.3,126.002,58,0.5215029677973316,0.23308377149487716,0.8059434681504446,1
1843,1843,0,240146,False,0.523,0.322,0,-8.957,1,0.0285,0.535,0.0,0.132,0.3,126.002,58,0.5215029677973316,0.23308377149487716,0.8059434681504446,1
1844,1844,1,175373,False,0.765,0.63,7,-9.751,1,0.0304,0.0467,3.06e-05,0.223,0.963,113.967,5,0.37819187358462425,0.23985162951879485,0.6724238501277165,1
1845,1845,0,259906,False,0.644,0.919,2,-6.289,1,0.0561,0.179,0.135,0.622,0.87,117.458,19,0.3922611040000721,-0.02379438670297651,0.6427017181787849,1
1846,1846,0,254320,False,0.516,0.172,0,-12.172,1,0.0264,0.767,0.0,0.113,0.152,78.018,57,0.5762097357927193,0.4156623197268081,0.924877122411051,1
1847,1847,0,261413,False,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,53,0.44952288591026424,0.19115575042463712,0.7251708687148365,1
1848,1848,1,261706,False,0.649,0.709,1,-7.989,1,0.0802,0.0212,0.0,0.0732,0.605,83.975,18,0.38823947369027645,-0.045841989648823356,0.6398836720775144,1
1849,1849,1,211487,False,0.611,0.826,11,-5.313,0,0.0353,0.000818,0.016,0.33,0.719,129.102,69,-0.6989392149762956,0.2602392036306203,-0.5189131544389987,-1
1850,1850,78,255133,False,0.245,0.64,2,-7.426,0,0.0608,0.131,8.11e-06,0.0766,0.105,135.739,80,-0.6418292160663064,0.05080835528149347,-0.39510963482247136,-1
1851,1851,52,312337,False,0.535,0.665,9,-7.67,0,0.0629,0.101,0.0,0.367,0.322,75.033,73,-0.6957787874147499,0.267997770914857,-0.5201360711624381,-1
1852,1852,72,165074,False,0.43,0.569,2,-9.274,1,0.044,0.0115,0.0134,0.163,0.0668,129.992,26,0.3059075618953434,-0.18853779155793687,0.5870091278830075,1
1853,1853,85,225280,False,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,74,-0.663489376629233,0.3108799213609841,-0.5173198141291742,-1
1854,1854,80,334666,False,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,6,0.18137894457588966,-0.04660556265358656,0.4338892396610751,1
1855,1855,67,231986,False,0.574,0.833,8,-6.239,0,0.0563,0.0611,0.0,0.105,0.574,86.008,78,-0.6988699295749703,0.25680535223962914,-0.5171394421387319,-1
1856,1856,65,191173,False,0.544,0.337,10,-9.846,1,0.0653,0.357,6.34e-05,0.085,0.667,192.685,44,0.3584434580275171,0.3827779583492721,0.7188340608335974,1
1857,1857,47,164832,False,0.484,0.384,5,-7.282,1,0.0314,0.517,0.0,0.149,0.185,134.242,55,0.40287554777419987,0.2061152893107956,0.684638585948188,1
1858,1858,73,244004,False,0.625,0.562,0,-5.828,0,0.0289,0.149,1.67e-05,0.109,0.229,93.998,80,-0.5692292164113532,0.22872187177069941,-0.3927098002811985,-1
1859,1859,1,257066,False,0.691,0.686,7,-7.465,0,0.0493,0.000647,0.00456,0.106,0.666,87.312,84,-0.6264623436934773,0.32053530368149397,-0.4944358169928362,-1
1860,1860,0,209493,True,0.675,0.479,0,-9.87,0,0.0278,0.633,1.81e-05,0.0881,0.454,81.993,97,-0.4816240441066094,0.208755540929832,-0.31181496705130646,-1
1861,1861,3,286973,False,0.723,0.617,11,-8.312,1,0.0301,0.566,0.0,0.252,0.677,100.015,42,0.37992994130358015,0.43226332559526526,0.7639786080810184,1
1862,1862,0,193621,False,0.675,0.793,2,-6.0,1,0.157,0.108,0.0,0.103,0.233,111.907,17,0.33502027946097024,-0.1918118290440856,0.615662655308757,1
1863,1863,1,221773,True,0.635,0.701,10,-5.969,1,0.0268,0.253,4.91e-05,0.165,0.633,151.894,106,0.23092981929739742,-0.2617767324846155,0.5475587171799471,1
1864,1864,2,221773,True,0.635,0.701,10,-5.969,1,0.0268,0.253,4.91e-05,0.165,0.633,151.894,106,0.23045338570579144,-0.26127276572469904,0.5468993636361186,1
1865,1865,0,242640,False,0.66,0.752,6,-5.839,1,0.0487,0.251,0.00398,0.322,0.934,159.684,3,0.3918661993273611,0.17326168722118976,0.6648397025582069,1
1866,1866,2,221773,True,0.635,0.701,10,-5.969,1,0.0268,0.253,4.91e-05,0.165,0.633,151.894,106,0.23045338570579144,-0.26127276572469904,0.5468993636361186,1
1867,1867,1,197995,False,0.503,0.849,5,-2.709,1,0.0615,0.00428,0.0,0.0667,0.762,165.096,19,0.30889232325508154,-0.14167977531956127,0.5765707135539091,1
1868,1868,0,272733,False,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,19,0.4247571671861693,-0.04254288437257703,0.6760969839304436,1
1869,1869,0,209493,True,0.675,0.479,0,-9.87,0,0.0278,0.633,1.81e-05,0.0881,0.454,81.993,97,-0.4816240441066094,0.208755540929832,-0.31181496705130646,-1
1870,1870,0,238000,False,0.575,0.821,0,-5.699,1,0.0533,0.184,0.0,0.124,0.473,118.025,19,0.39817513128615567,-0.11807759807360962,0.6588424090665825,1
1871,1871,0,121160,False,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,5,0.31242120997322664,0.07438628546655413,0.5673190785556749,1
1872,1872,2,550706,False,0.765,0.833,10,-5.162,0,0.0873,0.0376,0.268,0.0824,0.837,126.422,69,-0.7114577649391918,0.25406316639425935,-0.5267744881265146,-1
1873,1873,1,238000,False,0.575,0.821,0,-5.699,1,0.0533,0.184,0.0,0.124,0.473,118.025,19,0.3976986976945497,-0.11757363131369303,0.6582834965085361,1
1874,1874,0,297293,False,0.403,0.59,5,-5.941,1,0.0284,0.508,0.00548,0.272,0.393,141.649,40,0.40640504545357325,0.11472067535152508,0.6663545730690362,1
1875,1875,0,297293,False,0.403,0.59,5,-5.941,1,0.0284,0.508,0.00548,0.272,0.393,141.649,40,0.40640504545357325,0.11472067535152508,0.6663545730690362,1
1876,1876,0,297293,False,0.403,0.59,5,-5.941,1,0.0284,0.508,0.00548,0.272,0.393,141.649,40,0.40640504545357325,0.11472067535152508,0.6663545730690362,1
1877,1877,1,226826,False,0.674,0.867,1,-4.329,1,0.0462,0.00199,0.0,0.206,0.821,88.04,19,0.38100399229388004,-0.07399918516560616,0.63532819683687,1
1878,1878,2,288533,False,0.531,0.864,4,-4.948,0,0.0611,0.000753,0.00046,0.354,0.485,166.312,84,-0.6368542025560868,0.04437464537953184,-0.38939091307818813,-1
1879,1879,0,165033,False,0.613,0.754,5,-6.051,0,0.0348,0.00612,0.0,0.129,0.703,110.017,84,-0.6059653880122764,0.24602310472881284,-0.43271090293998243,-1
1880,1880,0,272733,False,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,19,0.4247571671861693,-0.04254288437257703,0.6760969839304436,1
1881,1881,0,252720,False,0.514,0.781,0,-6.703,1,0.0639,0.248,0.0,0.731,0.717,90.522,19,0.44786205823840486,0.01034619929825531,0.6979387481496223,1
1882,1882,0,221893,False,0.597,0.868,7,-5.095,1,0.0526,0.0212,0.0,0.664,0.709,160.021,4,0.301270080484381,-0.08511254225714604,0.5578017985689274,1
1883,1883,0,272733,False,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,19,0.4247571671861693,-0.04254288437257703,0.6760969839304436,1
1884,1884,2,297293,False,0.403,0.59,5,-5.941,1,0.0284,0.508,0.00548,0.272,0.393,141.649,40,0.4054521782703613,0.11572860887135805,0.6655904663610058,1
1885,1885,0,197995,False,0.503,0.849,5,-2.709,1,0.0615,0.00428,0.0,0.0667,0.762,165.096,19,0.3093687568466875,-0.14218374207947787,0.5771564975359215,1
1886,1886,0,180211,False,0.533,0.831,5,-3.696,1,0.0609,0.00804,0.0,0.0975,0.741,96.091,3,0.31346186655119723,-0.09266552297964875,0.5710307997003761,1
1887,1887,0,272733,False,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,19,0.4247571671861693,-0.04254288437257703,0.6760969839304436,1
1888,1888,0,297293,False,0.403,0.59,5,-5.941,1,0.0284,0.508,0.00548,0.272,0.393,141.649,40,0.40640504545357325,0.11472067535152508,0.6663545730690362,1
1889,1889,0,226826,False,0.674,0.867,1,-4.329,1,0.0462,0.00199,0.0,0.206,0.821,88.04,19,0.38148042588548603,-0.07450315192552265,0.6358602424458949,1
1890,1890,1,272733,False,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,19,0.4242807335945634,-0.04203891761266054,0.6755899483346882,1
1891,1891,0,238653,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209,109.653,10,0.14165153339760483,-0.3393628259918836,0.5182258689778934,1
1892,1892,0,238653,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209,109.653,10,0.14165153339760483,-0.3393628259918836,0.5182258689778934,1
1893,1893,0,238653,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209,109.653,10,0.14165153339760483,-0.3393628259918836,0.5182258689778934,1
1894,1894,1,322613,False,0.411,0.767,3,-4.211,1,0.056,0.000621,0.00842,0.134,0.659,134.408,19,0.3328071598778537,-0.17023044364882595,0.6071594432682129,1
1895,1895,0,238653,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209,109.653,10,0.14165153339760483,-0.3393628259918836,0.5182258689778934,1
1896,1896,0,121160,False,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,5,0.31242120997322664,0.07438628546655413,0.5673190785556749,1
1897,1897,0,228666,True,0.407,0.954,7,-3.753,1,0.0532,0.000629,0.186,0.0545,0.454,171.988,104,0.1296687979563056,-0.7482103061205241,0.8390274478981926,1
1898,1898,1,272733,False,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,19,0.4242807335945634,-0.04203891761266054,0.6755899483346882,1
1899,1899,1,238520,False,0.32,0.546,9,-8.33,1,0.0278,0.181,1.98e-06,0.0928,0.263,163.824,2,0.28855405109300214,-0.036733462076398826,0.5398053474955599,1
1900,1900,83,289533,False,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,72,-0.7550165007113859,0.208696678308689,-0.5464393557640717,-1
1901,1901,77,251186,True,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,98,-0.8127215837132217,-0.3362380831946772,-0.6555239350070652,-1
1902,1902,79,183893,False,0.654,0.828,1,-5.377,0,0.0281,0.00146,0.000144,0.122,0.79,112.056,78,-0.5909687474239306,0.243667007685139,-0.41908626481199995,-1
1903,1903,83,295893,False,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,24,0.3751555272901518,0.505741750585262,0.8041107831552025,1
1904,1904,80,242946,False,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,50,0.36989677571514323,0.5360848299981602,0.8195480202503005,1
1905,1905,66,240284,False,0.318,0.902,1,-4.605,1,0.131,0.0116,0.0,0.393,0.437,199.844,14,0.2921830201717337,-0.34716504815614757,0.6438058698270798,1
1906,1906,73,256688,False,0.572,0.155,6,-14.405,1,0.0344,0.835,0.000137,0.0906,0.0949,109.923,46,0.47805731188967726,0.5656063206897061,0.9219424924582712,1
1907,1907,73,219800,False,0.468,0.936,2,-3.683,1,0.0455,0.00568,0.0,0.24,0.663,75.05,28,0.2966128079242958,-0.16905061538653993,0.5721570346936677,1
1908,1908,48,239085,False,0.386,0.824,11,-5.225,0,0.0317,0.000305,6.5e-06,0.269,0.362,163.989,67,-0.7659580491109684,0.08858273369926506,-0.5235070287513163,-1
1909,1909,61,290584,False,0.556,0.315,7,-11.651,0,0.0625,0.568,0.0,0.0774,0.256,143.327,59,-0.5368699755122793,0.6375003782209773,-0.6990716094094401,-1
1910,1910,64,212689,True,0.454,0.66,0,-4.357,1,0.168,0.0364,0.0,0.181,0.568,184.353,105,0.2730621043522963,-0.5689216613019336,0.7728297494972645,1
1911,1911,75,243773,False,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,79,-0.4734539432012068,0.5657965912018679,-0.6083234726260542,-1
1912,1912,58,265798,False,0.511,0.367,3,-10.891,1,0.0319,0.642,0.0122,0.186,0.323,143.698,55,0.4727688147564768,0.3428220621119656,0.7999510771635867,1
1913,1913,80,272026,True,0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,105,0.05791833285722214,-0.7217506283908219,0.784689536882019,1
1914,1914,78,258773,False,0.378,0.896,2,-4.066,1,0.0407,0.000452,0.0,0.194,0.469,174.302,28,0.27886553189835317,-0.2792529721068049,0.5980643554506588,1
1915,1915,77,215133,False,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,78,-0.6017665169031589,0.2612849297281756,-0.4381888826947096,-1
1916,1916,61,190893,False,0.73,0.634,10,-5.084,0,0.0509,0.181,2.24e-06,0.118,0.182,126.022,71,-0.7051702878764261,0.30788518876833937,-0.5495209554042726,-1
1917,1917,0,200240,False,0.544,0.291,0,-13.898,1,0.0274,0.714,0.000288,0.0963,0.168,75.945,57,0.560109727815905,0.3734154856281744,0.8920296497364227,1
1918,1918,0,200240,False,0.544,0.291,0,-13.898,1,0.0274,0.714,0.000288,0.0963,0.168,75.945,57,0.560109727815905,0.3734154856281744,0.8920296497364227,1
1919,1919,0,200240,False,0.544,0.291,0,-13.898,1,0.0274,0.714,0.000288,0.0963,0.168,75.945,57,0.560109727815905,0.3734154856281744,0.8920296497364227,1
1920,1920,0,200240,False,0.544,0.291,0,-13.898,1,0.0274,0.714,0.000288,0.0963,0.168,75.945,57,0.560109727815905,0.3734154856281744,0.8920296497364227,1
1921,1921,0,261213,False,0.463,0.755,4,-7.244,1,0.0634,0.11,4.89e-06,0.103,0.252,145.312,17,0.31559953698994936,-0.1896988060398795,0.5965638886625647,1
1922,1922,0,200240,False,0.544,0.291,0,-13.898,1,0.0274,0.714,0.000288,0.0963,0.168,75.945,57,0.560109727815905,0.3734154856281744,0.8920296497364227,1
1923,1923,0,301320,False,0.721,0.791,8,-4.98,1,0.0317,0.000769,0.0016,0.344,0.401,120.009,4,0.2623547567719625,-0.10160286716043948,0.5223318288234777,1
1924,1924,56,243626,False,0.536,0.764,1,-5.174,0,0.0393,0.0302,1.06e-05,0.104,0.294,147.585,82,-0.6225817666655504,0.05124034769961591,-0.376088747616836,-1
1925,1925,0,214520,False,0.505,0.892,6,-5.633,0,0.139,0.00162,0.00177,0.148,0.629,154.004,84,-0.6619467546103464,0.09203019251702008,-0.4221015102658562,-1
1926,1926,0,292718,False,0.754,0.667,4,-7.343,0,0.0258,0.0573,0.0357,0.114,0.261,117.975,86,-0.6096974658881569,0.18834142711699312,-0.40602310295699606,-1
1927,1927,0,230440,False,0.604,0.424,11,-12.288,1,0.0278,0.329,0.0,0.116,0.291,73.924,42,0.33166645797556715,0.28149553772648145,0.6462009022693819,1
1928,1928,1,272280,False,0.688,0.874,0,-6.456,1,0.0521,0.121,0.0,0.394,0.709,133.214,19,0.4154788051141287,-0.05973192530887328,0.6681541311383424,1
1929,1929,0,265226,False,0.559,0.472,2,-6.814,1,0.0299,0.583,0.0,0.146,0.305,129.945,58,0.4778186137989201,0.20313640794268284,0.7556350539936839,1
1930,1930,0,206173,False,0.497,0.524,2,-8.111,1,0.0293,0.191,0.0,0.0896,0.209,143.961,17,0.393137683927671,-0.058401160941920216,0.6457838462575639,1
1931,1931,0,200026,False,0.711,0.742,11,-5.434,0,0.0294,0.172,0.000838,0.0502,0.73,100.053,69,-0.6536041852268119,0.4359562277970379,-0.5940994621169265,-1
1932,1932,0,214520,False,0.505,0.892,6,-5.633,0,0.139,0.00162,0.00177,0.148,0.629,154.004,84,-0.6619467546103464,0.09203019251702008,-0.4221015102658562,-1
1933,1933,0,198365,True,0.582,0.817,0,-6.475,1,0.0399,0.0017,0.0158,0.575,0.622,155.124,103,0.31129241023649423,-0.5714066700646003,0.8009711308052294,1
1934,1934,1,382973,False,0.719,0.584,1,-13.346,1,0.0386,0.272,0.000803,0.0288,0.849,108.832,53,0.4947330432072715,0.2899863366945089,0.7991992124084362,1
1935,1935,0,226270,False,0.635,0.924,5,-4.856,1,0.0546,0.153,2.63e-05,0.0827,0.666,94.008,3,0.32775603638333073,-0.039552262701355256,0.5791082964888119,1
1936,1936,0,212028,False,0.665,0.765,0,-6.036,1,0.0316,0.13,0.0,0.0831,0.744,153.984,19,0.43129389132241325,-0.0091182142059123,0.6813549061858593,1
1937,1937,0,200026,False,0.711,0.742,11,-5.434,0,0.0294,0.172,0.000838,0.0502,0.73,100.053,69,-0.6536041852268119,0.4359562277970379,-0.5940994621169265,-1
1938,1938,0,196802,False,0.652,0.847,6,-5.035,1,0.0552,0.188,0.0,0.378,0.515,163.942,4,0.32674691521385,-0.05129053677309775,0.5790230767172967,1
1939,1939,1,354933,False,0.695,0.583,2,-8.265,0,0.0303,0.157,7.61e-05,0.0576,0.96,124.61,83,-0.48455251817390044,0.4860421855589082,-0.5396775796015599,-1
1940,1940,0,272280,False,0.688,0.874,0,-6.456,1,0.0521,0.121,0.0,0.394,0.709,133.214,19,0.4159552387057347,-0.060235892068789765,0.6686738686780985,1
1941,1941,0,242520,False,0.696,0.448,8,-9.099,1,0.0333,0.452,2.43e-05,0.0904,0.569,95.004,42,0.412912381401321,0.37856551884834855,0.7633902524109735,1
1942,1942,0,223040,False,0.725,0.822,9,-10.059,1,0.0402,0.011,0.0,0.0938,0.581,127.971,5,0.27691910251739316,0.016994069819688873,0.527193075643802,1
1943,1943,0,205666,False,0.742,0.684,11,-6.543,0,0.137,0.139,0.0,0.115,0.547,133.593,69,-0.6714570054144806,0.3641274121077377,-0.5569692807159294,-1
1944,1944,2,205666,False,0.742,0.684,11,-6.543,0,0.137,0.139,0.0,0.115,0.547,133.593,69,-0.6724098725976925,0.3651353456275708,-0.5583492823444518,-1
1945,1945,0,275466,False,0.52,0.758,2,-9.92,1,0.0363,0.115,0.0,0.109,0.706,135.349,19,0.4006628798516336,-0.0021867755184733495,0.6506665545454058,1
1946,1946,0,275466,False,0.52,0.758,2,-9.92,1,0.0363,0.115,0.0,0.109,0.706,135.349,19,0.4006628798516336,-0.0021867755184733495,0.6506665545454058,1
1947,1947,0,246600,False,0.64,0.644,1,-10.273,1,0.0283,0.273,0.0,0.0449,0.722,99.197,53,0.4657931104239421,0.17713930142570344,0.7373859973175297,1
1948,1948,0,245506,False,0.733,0.756,2,-8.05,1,0.135,0.438,3.22e-05,0.335,0.923,124.09,53,0.4810117040901499,0.26029301359914075,0.7759707239614826,1
1949,1949,0,242520,False,0.696,0.448,8,-9.099,1,0.0333,0.452,2.43e-05,0.0904,0.569,95.004,42,0.412912381401321,0.37856551884834855,0.7633902524109735,1
1950,1950,47,259127,False,0.579,0.767,2,-6.916,1,0.0399,0.00475,0.0,0.394,0.475,149.975,38,0.3347961176146297,-0.1388643620867327,0.6010572437255033,1
